timeOpen;timeClose;timeHigh;timeLow;name;open;high;low;close;volume;marketCap;circulatingSupply;timestamp
"2020-04-09T00:00:00.000Z";"2020-04-09T23:59:59.999Z";"2020-04-09T00:59:00.000Z";"2020-04-09T12:08:04.000Z";"2781";172.761267841;172.897784699;167.987114695;170.807147486;14901696210.11;18866106818.4971;110452677.75;"2020-04-09T23:59:59.999Z"
"2020-04-10T00:00:00.000Z";"2020-04-10T23:59:59.999Z";"2020-04-10T00:54:04.000Z";"2020-04-10T15:37:05.000Z";"2781";170.829264498;170.949774109;154.914474452;158.412448608;17980944615.71;17499250378.1532;110466384;"2020-04-10T23:59:59.999Z"
"2020-04-11T00:00:00.000Z";"2020-04-11T23:59:59.999Z";"2020-04-11T04:07:04.000Z";"2020-04-11T21:38:06.000Z";"2781";158.538984729;161.167573317;155.298342395;158.216023679;13555089447.11;17479687023.2083;110479878.19;"2020-04-11T23:59:59.999Z"
"2020-04-12T00:00:00.000Z";"2020-04-12T23:59:59.999Z";"2020-04-12T20:37:06.000Z";"2020-04-12T04:12:06.000Z";"2781";158.232394912;164.516947729;156.320508571;161.142420145;15123721385.94;17805206567.5855;110493602.81;"2020-04-12T23:59:59.999Z"
"2020-04-13T00:00:00.000Z";"2020-04-13T23:59:59.999Z";"2020-04-13T00:01:03.000Z";"2020-04-13T10:22:05.000Z";"2781";160.720665735;160.749700846;151.614491183;156.279549094;16465282132.79;17270031992.1863;110507306.25;"2020-04-13T23:59:59.999Z"
"2020-04-14T00:00:00.000Z";"2020-04-14T23:59:59.999Z";"2020-04-14T17:06:00.000Z";"2020-04-14T01:08:08.000Z";"2781";156.355952301;160.944273391;155.865939078;157.596395681;14723156630.06;17417697023.8275;110520909.75;"2020-04-14T23:59:59.999Z"
"2020-04-15T00:00:00.000Z";"2020-04-15T23:59:59.999Z";"2020-04-15T06:22:05.000Z";"2020-04-15T23:24:05.000Z";"2781";157.565643197;160.711126485;152.802835953;153.286892905;14171753736.53;16943501885.9061;110534577.12;"2020-04-15T23:59:59.999Z"
"2020-04-16T00:00:00.000Z";"2020-04-16T23:59:59.999Z";"2020-04-16T22:20:05.000Z";"2020-04-16T01:25:06.000Z";"2781";153.200417561;173.157275575;150.359424649;172.157382821;22910469235.6;19031693317.2915;110548226.31;"2020-04-16T23:59:59.999Z"
"2020-04-17T00:00:00.000Z";"2020-04-17T23:59:59.999Z";"2020-04-17T23:38:04.000Z";"2020-04-17T05:04:04.000Z";"2781";172.279425236;174.275902646;169.751566356;171.638582707;16714684265.88;18976660194.137;110561739.06;"2020-04-17T23:59:59.999Z"
"2020-04-18T00:00:00.000Z";"2020-04-18T23:59:59.999Z";"2020-04-18T23:30:00.000Z";"2020-04-18T00:00:05.000Z";"2781";171.618074875;187.940473093;171.618074875;186.914005844;20160323443;20668075856.6276;110575319.19;"2020-04-18T23:59:59.999Z"
"2020-04-19T00:00:00.000Z";"2020-04-19T23:59:59.999Z";"2020-04-19T02:49:11.000Z";"2020-04-19T14:26:00.000Z";"2781";186.861986935;188.098920658;180.120819808;181.614959142;19146038381.45;20084614446.186;110588987.5;"2020-04-19T23:59:59.999Z"
"2020-04-20T00:00:00.000Z";"2020-04-20T23:59:59.999Z";"2020-04-20T04:07:05.000Z";"2020-04-20T20:02:04.000Z";"2781";181.480229924;186.083543156;170.321271485;172.297157575;21266681335.16;19056520718.2587;110602641.31;"2020-04-20T23:59:59.999Z"
"2020-04-21T00:00:00.000Z";"2020-04-21T23:59:59.999Z";"2020-04-21T06:05:06.000Z";"2020-04-21T11:24:05.000Z";"2781";172.017710093;175.17845978;170.552841658;172.737700531;16458767984.09;19107591181.7675;110616218.25;"2020-04-21T23:59:59.999Z"
"2020-04-22T00:00:00.000Z";"2020-04-22T23:59:59.999Z";"2020-04-22T19:55:07.000Z";"2020-04-22T01:16:06.000Z";"2781";172.670390889;183.751005038;171.826599432;182.599574801;17994666394.65;20200984352.2299;110629963.81;"2020-04-22T23:59:59.999Z"
"2020-04-23T00:00:00.000Z";"2020-04-23T23:59:59.999Z";"2020-04-23T15:53:04.000Z";"2020-04-23T06:22:05.000Z";"2781";182.620173958;189.088865141;180.340651649;185.028670833;21275740032.23;20472236139.292;110643588.62;"2020-04-23T23:59:59.999Z"
"2020-04-24T00:00:00.000Z";"2020-04-24T23:59:59.999Z";"2020-04-24T18:25:13.000Z";"2020-04-24T00:00:05.000Z";"2781";185.222103347;190.210388159;185.222103347;189.236941873;16788555028.05;20940434736.6902;110657224.37;"2020-04-24T23:59:59.999Z"
"2020-04-25T00:00:00.000Z";"2020-04-25T23:59:59.999Z";"2020-04-25T07:02:04.000Z";"2020-04-25T01:06:00.000Z";"2781";189.207401976;196.792378168;188.459533591;195.515300681;18260969748.15;21637838416.5429;110670818.81;"2020-04-25T23:59:59.999Z"
"2020-04-26T00:00:00.000Z";"2020-04-26T23:59:59.999Z";"2020-04-26T14:40:00.000Z";"2020-04-26T07:51:00.000Z";"2781";195.413589078;199.344968717;194.768072729;197.317530184;18335367011.64;21839976556.7041;110684420.87;"2020-04-26T23:59:59.999Z"
"2020-04-27T00:00:00.000Z";"2020-04-27T23:59:59.999Z";"2020-04-27T01:18:06.000Z";"2020-04-27T18:01:08.000Z";"2781";197.475716201;199.552798089;193.454161044;197.2247212;18670194594.83;21832392036.1099;110698049.94;"2020-04-27T23:59:59.999Z"
"2020-04-28T00:00:00.000Z";"2020-04-28T23:59:59.999Z";"2020-04-28T23:42:02.000Z";"2020-04-28T02:02:08.000Z";"2781";197.27351176;198.786551759;194.849425704;198.415382994;18217507467.02;21966890356.533;110711629.44;"2020-04-28T23:59:59.999Z"
"2020-04-29T00:00:00.000Z";"2020-04-29T23:59:59.999Z";"2020-04-29T17:46:00.000Z";"2020-04-29T01:05:04.000Z";"2781";198.465191822;218.454630785;198.124507757;216.968223855;26397548759.26;24023887081.339;110725371;"2020-04-29T23:59:59.999Z"
"2020-04-30T00:00:00.000Z";"2020-04-30T23:59:59.999Z";"2020-04-30T06:21:01.000Z";"2020-04-30T17:40:01.000Z";"2781";216.909133825;227.529689912;206.436924411;207.602055895;28089191904;22989647064.8035;110739014.44;"2020-04-30T23:59:59.999Z"
"2020-05-01T00:00:00.000Z";"2020-05-01T23:59:59.999Z";"2020-05-01T11:44:01.000Z";"2020-05-01T00:01:01.000Z";"2781";207.901731105;217.628019939;207.780886804;214.219106382;20816320833.53;23725367639.1752;110752808.37;"2020-05-01T23:59:59.999Z"
"2020-05-02T00:00:00.000Z";"2020-05-02T23:59:59.999Z";"2020-05-02T17:51:03.000Z";"2020-05-02T08:54:02.000Z";"2781";214.230087793;215.847533858;212.878670701;215.32538422;18260876092.17;23850828458.5514;110766450.25;"2020-05-02T23:59:59.999Z"
"2020-05-03T00:00:00.000Z";"2020-05-03T23:59:59.999Z";"2020-05-03T04:33:01.000Z";"2020-05-03T15:05:01.000Z";"2781";215.352072089;219.270867579;208.692373475;210.93315693;20469034664.13;23367177866.6255;110780013;"2020-05-03T23:59:59.999Z"
"2020-05-04T00:00:00.000Z";"2020-05-04T23:59:59.999Z";"2020-05-04T00:19:01.000Z";"2020-05-04T05:42:01.000Z";"2781";210.89085707;211.828387957;199.047730971;208.174010942;22602446421.77;23064379025.3469;110793748.56;"2020-05-04T23:59:59.999Z"
"2020-05-05T00:00:00.000Z";"2020-05-05T23:59:59.999Z";"2020-05-05T05:07:02.000Z";"2020-05-05T11:00:01.000Z";"2781";208.013004654;211.778624741;204.031129918;206.774404531;19004689099.18;22912129590.4613;110807377.94;"2020-05-05T23:59:59.999Z"
"2020-05-06T00:00:00.000Z";"2020-05-06T23:59:59.999Z";"2020-05-06T15:34:02.000Z";"2020-05-06T23:58:03.000Z";"2781";206.481357853;211.534622578;204.040878521;204.055782253;20343543799.04;22613632877.0933;110820838.44;"2020-05-06T23:59:59.999Z"
"2020-05-07T00:00:00.000Z";"2020-05-07T23:59:59.999Z";"2020-05-07T19:10:01.000Z";"2020-05-07T02:03:05.000Z";"2781";203.912850387;214.392466787;202.074837325;212.289405787;23594744655.39;23528981906.0044;110834461.19;"2020-05-07T23:59:59.999Z"
"2020-05-08T00:00:00.000Z";"2020-05-08T23:59:59.999Z";"2020-05-08T01:03:01.000Z";"2020-05-08T06:35:01.000Z";"2781";212.198234909;216.32768868;208.830737701;212.991579806;20445139356.33;23609735113.4268;110848208.81;"2020-05-08T23:59:59.999Z"
"2020-05-09T00:00:00.000Z";"2020-05-09T23:59:59.999Z";"2020-05-09T01:23:01.000Z";"2020-05-09T11:42:03.000Z";"2781";213.142172406;214.739125935;209.071520041;211.600123566;18950547549.21;23458353557.9526;110861719.56;"2020-05-09T23:59:59.999Z"
"2020-05-10T00:00:00.000Z";"2020-05-10T23:59:59.999Z";"2020-05-10T00:00:01.000Z";"2020-05-10T17:04:00.000Z";"2781";211.552192534;211.552192534;182.711162897;188.599570436;25211575192.67;20911059577.7407;110875435.87;"2020-05-10T23:59:59.999Z"
"2020-05-11T00:00:00.000Z";"2020-05-11T23:59:59.999Z";"2020-05-11T12:31:02.000Z";"2020-05-11T18:24:01.000Z";"2781";188.632189899;191.362328624;180.718334193;185.91283695;20054601646.79;20615704448.6711;110889085.37;"2020-05-11T23:59:59.999Z"
"2020-05-12T00:00:00.000Z";"2020-05-12T23:59:59.999Z";"2020-05-12T17:26:00.000Z";"2020-05-12T00:08:00.000Z";"2781";185.877340106;191.60134408;185.701797601;189.312502269;15899726283.76;20995260628.8043;110902662.94;"2020-05-12T23:59:59.999Z"
"2020-05-13T00:00:00.000Z";"2020-05-13T23:59:59.999Z";"2020-05-13T22:03:03.000Z";"2020-05-13T08:18:02.000Z";"2781";189.374105563;200.197322877;189.127706393;199.193283428;17054662288.59;22093789228.1416;110916336.37;"2020-05-13T23:59:59.999Z"
"2020-05-14T00:00:00.000Z";"2020-05-14T23:59:59.999Z";"2020-05-14T20:07:03.000Z";"2020-05-14T05:35:02.000Z";"2781";198.891506002;204.117601145;196.868814552;202.949100772;20150524860.65;22513148758.7409;110930024.69;"2020-05-14T23:59:59.999Z"
"2020-05-15T00:00:00.000Z";"2020-05-15T23:59:59.999Z";"2020-05-15T00:06:01.000Z";"2020-05-15T20:53:01.000Z";"2781";202.955396986;203.566393272;193.75567763;195.622658341;16602342092.13;21703086884.9707;110943625.19;"2020-05-15T23:59:59.999Z"
"2020-05-16T00:00:00.000Z";"2020-05-16T23:59:59.999Z";"2020-05-16T13:24:01.000Z";"2020-05-16T00:23:01.000Z";"2781";195.613392471;202.771197451;194.501589623;200.677118596;15379081644.71;22266558227.0629;110957135.44;"2020-05-16T23:59:59.999Z"
"2020-05-17T00:00:00.000Z";"2020-05-17T23:59:59.999Z";"2020-05-17T21:44:00.000Z";"2020-05-17T00:24:00.000Z";"2781";200.608866827;209.160936215;200.102801245;207.158694333;15470397302.69;22988575488.4967;110970845.62;"2020-05-17T23:59:59.999Z"
"2020-05-18T00:00:00.000Z";"2020-05-18T23:59:59.999Z";"2020-05-18T05:40:01.000Z";"2020-05-18T00:04:01.000Z";"2781";207.179785914;215.908468738;207.109063807;214.525055208;17411566927.5;23808928396.2325;110984371.37;"2020-05-18T23:59:59.999Z"
"2020-05-19T00:00:00.000Z";"2020-05-19T23:59:59.999Z";"2020-05-19T00:00:02.000Z";"2020-05-19T04:58:01.000Z";"2781";214.604940045;214.604940045;210.143052695;213.451110911;14346192778.71;23692625223.663;110997900.75;"2020-05-19T23:59:59.999Z"
"2020-05-20T00:00:00.000Z";"2020-05-20T23:59:59.999Z";"2020-05-20T06:45:01.000Z";"2020-05-20T17:00:01.000Z";"2781";213.446235987;214.716819768;207.975820963;210.096735593;12730175510.56;23323160696.2645;111011533;"2020-05-20T23:59:59.999Z"
"2020-05-21T00:00:00.000Z";"2020-05-21T23:59:59.999Z";"2020-05-21T00:45:01.000Z";"2020-05-21T19:00:03.000Z";"2781";210.12915146;211.625181218;193.346429346;199.883605552;13308321228.85;22192109649.8768;111025161.81;"2020-05-21T23:59:59.999Z"
"2020-05-22T00:00:00.000Z";"2020-05-22T23:59:59.999Z";"2020-05-22T23:28:01.000Z";"2020-05-22T00:15:01.000Z";"2781";199.837116422;208.591539834;198.040861331;207.169194624;12041592113.6;23003786384.6735;111038643.69;"2020-05-22T23:59:59.999Z"
"2020-05-23T00:00:00.000Z";"2020-05-23T23:59:59.999Z";"2020-05-23T02:35:01.000Z";"2020-05-23T14:04:03.000Z";"2781";207.194488408;210.386456132;205.294214505;208.694402844;10665476767.64;23176030658.6082;111052478.37;"2020-05-23T23:59:59.999Z"
"2020-05-24T00:00:00.000Z";"2020-05-24T23:59:59.999Z";"2020-05-24T07:03:01.000Z";"2020-05-24T23:59:01.000Z";"2781";208.716063355;210.595083828;202.370350969;202.370350969;11833299571.97;22476471749.8903;111066031.37;"2020-05-24T23:59:59.999Z"
"2020-05-25T00:00:00.000Z";"2020-05-25T23:59:59.999Z";"2020-05-25T21:17:02.000Z";"2020-05-25T00:03:03.000Z";"2781";201.982647752;206.361444588;200.667550196;205.319750096;10415044123.56;22806813422.533;111079491.44;"2020-05-25T23:59:59.999Z"
"2020-05-26T00:00:00.000Z";"2020-05-26T23:59:59.999Z";"2020-05-26T00:16:01.000Z";"2020-05-26T15:56:02.000Z";"2781";205.259562478;205.75254632;200.26427483;201.902309998;10159741290.35;22429962991.4266;111093146.94;"2020-05-26T23:59:59.999Z"
"2020-05-27T00:00:00.000Z";"2020-05-27T23:59:59.999Z";"2020-05-27T23:59:01.000Z";"2020-05-27T00:05:03.000Z";"2781";201.893006735;208.863429364;201.785061228;208.863429364;10631034756.45;23206144127.4458;111106784.94;"2020-05-27T23:59:59.999Z"
"2020-05-28T00:00:00.000Z";"2020-05-28T23:59:59.999Z";"2020-05-28T23:32:02.000Z";"2020-05-28T08:08:02.000Z";"2781";208.885433297;220.27650712;206.242668195;219.840431324;12212469603.99;24428738046.939;111120315.31;"2020-05-28T23:59:59.999Z"
"2020-05-29T00:00:00.000Z";"2020-05-29T23:59:59.999Z";"2020-05-29T00:39:02.000Z";"2020-05-29T12:07:05.000Z";"2781";219.925055212;224.216876901;218.238049131;220.675124275;12265816557.43;24524484269.4994;111133886.75;"2020-05-29T23:59:59.999Z"
"2020-05-30T00:00:00.000Z";"2020-05-30T23:59:59.999Z";"2020-05-30T23:01:02.000Z";"2020-05-30T01:16:01.000Z";"2781";220.717210701;243.943144477;218.744454287;242.345590189;15027397866.51;26936114603.8668;111147533.5;"2020-05-30T23:59:59.999Z"
"2020-05-31T00:00:00.000Z";"2020-05-31T23:59:59.999Z";"2020-05-31T01:11:00.000Z";"2020-05-31T23:43:01.000Z";"2781";242.351384355;244.045261307;230.052831272;230.975700856;12234904813.34;25675542328.5429;111161227.06;"2020-05-31T23:59:59.999Z"
"2020-06-01T00:00:00.000Z";"2020-06-01T23:59:59.999Z";"2020-06-01T23:45:01.000Z";"2020-06-01T00:05:05.000Z";"2781";230.860252561;248.236274869;230.488045872;246.991760327;13951727936.45;27459257209.3334;111174790.5;"2020-06-01T23:59:59.999Z"
"2020-06-02T00:00:00.000Z";"2020-06-02T23:59:59.999Z";"2020-06-02T11:37:00.000Z";"2020-06-02T16:21:01.000Z";"2781";246.828193218;252.222002825;233.225299421;237.219061533;13782107566.71;26376031889.8962;111188501.12;"2020-06-02T23:59:59.999Z"
"2020-06-03T00:00:00.000Z";"2020-06-03T23:59:59.999Z";"2020-06-03T23:59:01.000Z";"2020-06-03T05:29:01.000Z";"2781";237.395211559;244.179324047;235.464454028;244.179324047;9861760817.13;27153238868.036;111202039.62;"2020-06-03T23:59:59.999Z"
"2020-06-04T00:00:00.000Z";"2020-06-04T23:59:59.999Z";"2020-06-04T02:45:01.000Z";"2020-06-04T11:33:02.000Z";"2781";244.10528023;245.928972375;236.765302945;244.426387575;10170414303.53;27184018611.4984;111215564.25;"2020-06-04T23:59:59.999Z"
"2020-06-05T00:00:00.000Z";"2020-06-05T23:59:59.999Z";"2020-06-05T09:16:02.000Z";"2020-06-05T23:22:02.000Z";"2781";244.349586587;247.329502999;240.682050877;241.221991758;9293963913.73;26830954614.3278;111229305.5;"2020-06-05T23:59:59.999Z"
"2020-06-06T00:00:00.000Z";"2020-06-06T23:59:59.999Z";"2020-06-06T12:17:01.000Z";"2020-06-06T00:16:01.000Z";"2781";241.201353987;245.981041604;239.724539985;241.931320121;8114873844.8;26913140925.0525;111242897;"2020-06-06T23:59:59.999Z"
"2020-06-07T00:00:00.000Z";"2020-06-07T23:59:59.999Z";"2020-06-07T23:13:00.000Z";"2020-06-07T17:27:02.000Z";"2781";241.90807498;245.435253962;236.325258653;245.167259144;9544883157.42;27276459502.3961;111256534;"2020-06-07T23:59:59.999Z"
"2020-06-08T00:00:00.000Z";"2020-06-08T23:59:59.999Z";"2020-06-08T23:47:05.000Z";"2020-06-08T15:36:01.000Z";"2781";245.178572826;246.644197314;241.542183588;246.309898559;8076783298.95;27406923225.6;111270084.5;"2020-06-08T23:59:59.999Z"
"2020-06-09T00:00:00.000Z";"2020-06-09T23:59:59.999Z";"2020-06-09T00:16:01.000Z";"2020-06-09T10:48:01.000Z";"2781";246.175024993;248.342438256;242.33854616;244.911453825;8446545787.73;27254678255.1854;111283804.12;"2020-06-09T23:59:59.999Z"
"2020-06-10T00:00:00.000Z";"2020-06-10T23:59:59.999Z";"2020-06-10T20:32:04.000Z";"2020-06-10T17:50:01.000Z";"2781";244.822073866;248.651155311;242.819746702;247.444943732;8792990205.55;27539945413.3418;111297264.75;"2020-06-10T23:59:59.999Z"
"2020-06-11T00:00:00.000Z";"2020-06-11T23:59:59.999Z";"2020-06-11T02:44:01.000Z";"2020-06-11T20:16:01.000Z";"2781";247.548531685;249.888304723;229.942972879;231.702669421;12356528860.48;25791024830.9758;111310866.19;"2020-06-11T23:59:59.999Z"
"2020-06-12T00:00:00.000Z";"2020-06-12T23:59:59.999Z";"2020-06-12T14:17:05.000Z";"2020-06-12T00:09:01.000Z";"2781";231.625462209;239.354687088;229.64505836;237.493210284;8868955009.12;26438827419.6395;111324561.19;"2020-06-12T23:59:59.999Z"
"2020-06-13T00:00:00.000Z";"2020-06-13T23:59:59.999Z";"2020-06-13T23:45:04.000Z";"2020-06-13T04:30:01.000Z";"2781";237.544621049;239.193096518;235.889680148;238.908842797;7141624979.75;26599679550.2949;111338195.94;"2020-06-13T23:59:59.999Z"
"2020-06-14T00:00:00.000Z";"2020-06-14T23:59:59.999Z";"2020-06-14T00:59:15.000Z";"2020-06-14T22:28:06.000Z";"2781";238.968186749;239.101452677;232.958196278;234.114695213;7439385176.17;26069111857.0612;111351881.75;"2020-06-14T23:59:59.999Z"
"2020-06-15T00:00:00.000Z";"2020-06-15T23:59:59.999Z";"2020-06-15T21:24:01.000Z";"2020-06-15T06:53:14.000Z";"2781";234.058302429;234.237839308;221.241757979;229.928901759;10536099884.12;25606145743.4091;111365494.06;"2020-06-15T23:59:59.999Z"
"2020-06-16T00:00:00.000Z";"2020-06-16T23:59:59.999Z";"2020-06-16T13:01:10.000Z";"2020-06-16T02:31:17.000Z";"2781";229.762304793;236.394304557;228.42614419;234.416174104;7965648016.42;26109047391.7202;111379035.56;"2020-06-16T23:59:59.999Z"
"2020-06-17T00:00:00.000Z";"2020-06-17T23:59:59.999Z";"2020-06-17T13:20:03.000Z";"2020-06-17T20:03:03.000Z";"2781";234.492376957;235.954054715;229.341639057;233.028279483;7701391591.87;25957610763.5026;111392534.94;"2020-06-17T23:59:59.999Z"
"2020-06-18T00:00:00.000Z";"2020-06-18T23:59:59.999Z";"2020-06-18T01:17:00.000Z";"2020-06-18T21:45:03.000Z";"2781";232.898689885;234.570646887;228.951434888;232.101162633;6713800871.61;25857495154.9566;111406142.31;"2020-06-18T23:59:59.999Z"
"2020-06-19T00:00:00.000Z";"2020-06-19T23:59:59.999Z";"2020-06-19T00:14:14.000Z";"2020-06-19T08:22:04.000Z";"2781";231.954971097;232.154108026;226.795185699;227.138289785;6946372589.53;25307718819.0129;111419870.44;"2020-06-19T23:59:59.999Z"
"2020-06-20T00:00:00.000Z";"2020-06-20T23:59:59.999Z";"2020-06-20T04:52:08.000Z";"2020-06-20T01:07:12.000Z";"2781";226.976368973;231.449016971;226.640630794;229.274256792;6252830565.73;25548837121.2462;111433518.44;"2020-06-20T23:59:59.999Z"
"2020-06-21T00:00:00.000Z";"2020-06-21T23:59:59.999Z";"2020-06-21T05:49:01.000Z";"2020-06-21T22:49:01.000Z";"2781";229.216141181;232.358948742;228.492993509;228.989820504;5600408177.54;25520273836.841;111447197.87;"2020-06-21T23:59:59.999Z"
"2020-06-22T00:00:00.000Z";"2020-06-22T23:59:59.999Z";"2020-06-22T21:14:00.000Z";"2020-06-22T00:05:00.000Z";"2781";229.003374761;243.776019799;228.934740044;242.53319314;9079586552.42;27032930743.0122;111460746.44;"2020-06-22T23:59:59.999Z"
"2020-06-23T00:00:00.000Z";"2020-06-23T23:59:59.999Z";"2020-06-23T22:00:06.000Z";"2020-06-23T01:59:17.000Z";"2781";242.537021612;244.864415389;239.759728576;244.142144306;6624530348.24;27215606543.0927;111474430.69;"2020-06-23T23:59:59.999Z"
"2020-06-24T00:00:00.000Z";"2020-06-24T23:59:59.999Z";"2020-06-24T05:44:05.000Z";"2020-06-24T15:55:06.000Z";"2781";244.185921342;248.508019638;232.807733505;235.772462091;8815030024.65;26285822239.1477;111488093.25;"2020-06-24T23:59:59.999Z"
"2020-06-25T00:00:00.000Z";"2020-06-25T23:59:59.999Z";"2020-06-25T01:31:05.000Z";"2020-06-25T03:41:22.000Z";"2781";235.702845657;236.053405848;230.296595306;232.944486695;7010426122.5;25973707946.1754;111501707.19;"2020-06-25T23:59:59.999Z"
"2020-06-26T00:00:00.000Z";"2020-06-26T23:59:59.999Z";"2020-06-26T01:14:01.000Z";"2020-06-26T14:30:04.000Z";"2781";232.877481261;233.901927687;229.259464607;229.66803925;7187490225.51;25611500297.1459;111515300;"2020-06-26T23:59:59.999Z"
"2020-06-27T00:00:00.000Z";"2020-06-27T23:59:59.999Z";"2020-06-27T08:39:07.000Z";"2020-06-27T20:06:01.000Z";"2781";229.631491261;232.493416655;220.564568586;222.959785939;6918380954.97;24866429444.8032;111528764.44;"2020-06-27T23:59:59.999Z"
"2020-06-28T00:00:00.000Z";"2020-06-28T23:59:59.999Z";"2020-06-28T16:35:01.000Z";"2020-06-28T04:56:01.000Z";"2781";222.914486366;228.598289382;219.472677862;225.347168434;6205925718.19;25135786985.5184;111542502;"2020-06-28T23:59:59.999Z"
"2020-06-29T00:00:00.000Z";"2020-06-29T23:59:59.999Z";"2020-06-29T22:05:23.000Z";"2020-06-29T08:25:00.000Z";"2781";225.361436367;229.90320674;222.254997097;228.194866701;6726164653.26;25456513994.3261;111556032.62;"2020-06-29T23:59:59.999Z"
"2020-06-30T00:00:00.000Z";"2020-06-30T23:59:59.999Z";"2020-06-30T12:00:11.000Z";"2020-06-30T13:24:19.000Z";"2781";227.968423935;229.476811973;224.815178416;226.314997358;6094093001.39;25249913730.1826;111569776.75;"2020-06-30T23:59:59.999Z"
"2020-07-01T00:00:00.000Z";"2020-07-01T23:59:59.999Z";"2020-07-01T20:32:23.000Z";"2020-07-01T00:40:15.000Z";"2781";226.134585409;232.756119421;224.835737857;231.113421712;6463737442.75;25788404349.8574;111583326.31;"2020-07-01T23:59:59.999Z"
"2020-07-02T00:00:00.000Z";"2020-07-02T23:59:59.999Z";"2020-07-02T05:20:14.000Z";"2020-07-02T16:43:10.000Z";"2781";231.288908687;232.396876364;225.461957364;229.392201582;6212210566.42;25599453476.5204;111596877.75;"2020-07-02T23:59:59.999Z"
"2020-07-03T00:00:00.000Z";"2020-07-03T23:59:59.999Z";"2020-07-03T00:40:00.000Z";"2020-07-03T23:42:02.000Z";"2781";229.318955364;229.629320567;224.913965302;225.387063259;5109032700.31;25155571599.652;111610538.94;"2020-07-03T23:59:59.999Z"
"2020-07-04T00:00:00.000Z";"2020-07-04T23:59:59.999Z";"2020-07-04T18:11:00.000Z";"2020-07-04T00:03:02.000Z";"2781";225.288477168;230.054133886;225.133309546;229.074112293;5228310135.25;25570190314.917;111624094.31;"2020-07-04T23:59:59.999Z"
"2020-07-05T00:00:00.000Z";"2020-07-05T23:59:59.999Z";"2020-07-05T01:26:07.000Z";"2020-07-05T21:22:16.000Z";"2781";228.976197947;229.856724001;224.544490381;227.664598709;5292172428.83;25415950648.5611;111637693.31;"2020-07-05T23:59:59.999Z"
"2020-07-06T00:00:00.000Z";"2020-07-06T23:59:59.999Z";"2020-07-06T23:58:20.000Z";"2020-07-06T00:58:19.000Z";"2781";227.685011543;242.132713292;227.029522771;241.510225122;8782917552.85;26964937043.2266;111651326.69;"2020-07-06T23:59:59.999Z"
"2020-07-07T00:00:00.000Z";"2020-07-07T23:59:59.999Z";"2020-07-07T00:25:05.000Z";"2020-07-07T10:00:28.000Z";"2781";240.972593663;242.681859964;234.218655772;239.075528329;6441497597.21;26696376072.769;111665030.12;"2020-07-07T23:59:59.999Z"
"2020-07-08T00:00:00.000Z";"2020-07-08T23:59:59.999Z";"2020-07-08T20:03:01.000Z";"2020-07-08T00:30:07.000Z";"2781";239.159976697;248.308862752;238.398368621;246.670015358;9892586411.25;27547785703.4854;111678696.19;"2020-07-08T23:59:59.999Z"
"2020-07-09T00:00:00.000Z";"2020-07-09T23:59:59.999Z";"2020-07-09T06:53:03.000Z";"2020-07-09T15:29:01.000Z";"2781";246.748290882;247.291668553;239.898645911;243.015967829;8429099198.82;27143016879.0994;111692318.5;"2020-07-09T23:59:59.999Z"
"2020-07-10T00:00:00.000Z";"2020-07-10T23:59:59.999Z";"2020-07-10T00:02:12.000Z";"2020-07-10T07:09:01.000Z";"2781";242.868018736;242.883795295;236.730533652;240.984985207;7281370521.99;26919422186.9438;111705806.75;"2020-07-10T23:59:59.999Z"
"2020-07-11T00:00:00.000Z";"2020-07-11T23:59:59.999Z";"2020-07-11T00:08:01.000Z";"2020-07-11T09:32:01.000Z";"2781";241.044787664;241.527478135;238.331230756;239.45817693;5643067315.96;26752161985.1887;111719559.25;"2020-07-11T23:59:59.999Z"
"2020-07-12T00:00:00.000Z";"2020-07-12T23:59:59.999Z";"2020-07-12T13:25:01.000Z";"2020-07-12T14:29:01.000Z";"2781";239.459633832;243.311135946;237.770210731;242.131695235;6596394717.64;27054158345.9268;111733238.06;"2020-07-12T23:59:59.999Z"
"2020-07-13T00:00:00.000Z";"2020-07-13T23:59:59.999Z";"2020-07-13T08:48:10.000Z";"2020-07-13T20:05:10.000Z";"2781";242.181866149;244.310516301;238.232369975;239.60458484;7787751467.57;26775071857.6609;111746909.5;"2020-07-13T23:59:59.999Z"
"2020-07-14T00:00:00.000Z";"2020-07-14T23:59:59.999Z";"2020-07-14T20:16:15.000Z";"2020-07-14T05:25:12.000Z";"2781";239.97561514;242.003777227;237.796193139;240.211494177;7357458554.76;26846147251.414;111760460.69;"2020-07-14T23:59:59.999Z"
"2020-07-15T00:00:00.000Z";"2020-07-15T23:59:59.999Z";"2020-07-15T00:28:09.000Z";"2020-07-15T19:17:24.000Z";"2781";240.143642313;241.402696471;237.09617132;238.423526948;6189328448.08;26649577378.4206;111774109.37;"2020-07-15T23:59:59.999Z"
"2020-07-16T00:00:00.000Z";"2020-07-16T23:59:59.999Z";"2020-07-16T00:02:06.000Z";"2020-07-16T10:09:02.000Z";"2781";238.450915595;239.00625292;231.621168905;233.640883013;5832057567.03;26118155895.4767;111787609.94;"2020-07-16T23:59:59.999Z"
